Entity,Year,share_gdp_primary,share_gdp_secondary,share_gdp_tertiary,share_pop_tertiary,primary_rate,secondary_rate
Cyprus,2010,2.06573009490967,2.86539006233215,1.36278998851776,20.75,99.3164901733398,94.7114486694336
Cyprus,2011,2.08123993873596,2.83078002929688,1.35862004756927,,101.733100891113,92.8713912963867
Denmark,1998,1.79091000556946,2.97084999084473,2.11798000335693,,101.66813659668,
Denmark,1999,1.67980003356934,2.95775008201599,2.29911994934082,,101.494369506836,
Denmark,2000,1.69936001300812,2.97021007537842,2.42541003227234,12.31,100.19465637207,
Denmark,2001,1.83255004882813,2.79176998138428,2.63668990135193,,101.414108276367,
Denmark,2002,1.85198998451233,2.8165500164032,2.62651991844177,,105.471366882324,
Denmark,2003,1.91132998466492,2.81085991859436,2.43618988990784,,,
Denmark,2004,1.88138997554779,2.8677499294281,2.4491400718689,,100.736038208008,
Denmark,2005,1.88004994392395,2.93791007995605,2.31796002388,14.53,100.441116333008,
Denmark,2006,1.83074998855591,2.85821008682251,2.19332003593445,,102.126388549805,
Denmark,2007,1.81330001354218,2.72638010978699,2.22300004959106,,101.824913024902,
Denmark,2008,1.8045699596405,2.68934988975525,2.12059998512268,,101.026657104492,99.2700500488281
Denmark,2009,2.06738996505737,2.85961008071899,2.34615993499756,,98.0222015380859,97.1735076904297
Denmark,2010,2.04102993011475,2.97483992576599,2.35520005226135,14.98,99.1743927001953,97.8657531738281
Denmark,2011,1.84619998931885,2.74381995201111,2.38503003120422,,99.6979904174805,99.7929763793945
Djibouti,1998,2.28652000427246,,,,,
Djibouti,2006,1.45489001274109,,,,37.2715110778809,20.1235694885254
Djibouti,2007,1.59836995601654,,,,,20.7185401916504
Djibouti,2008,1.59657001495361,1.56626999378204,,,45.1286697387695,21.2864093780518
Djibouti,2010,1.53056001663208,1.6740700006485,0.740859985351563,,,
Dominica,1998,3.38339996337891,3.21555995941162,,,,
Dominica,2007,1.6745400428772,1.32273995876312,,,93.9716262817383,87.854248046875
Dominica,2008,2.06086993217468,1.54058003425598,,,89.3491134643555,86.7292175292969
Dominica,2009,1.58120000362396,1.40796005725861,,,85.2509689331055,90.1437377929688
Dominica,2010,1.7288099527359,1.45246994495392,,,82.5910873413086,85.0820770263672
Dominica,2011,1.70695996284485,,,,92.5106430053711,86.9242172241211
Dominica,2012,1.54972004890442,5.05168008804321,,,103.960403442383,88.8111877441406
Dominican Republic,2001,1.12313997745514,,,,,
Dominican Republic,2002,1.23719000816345,,,,90.4319610595703,63.2558708190918
Dominican Republic,2004,0.638790011405945,0.281230002641678,,,86.2744674682617,71.0226287841797
Dominican Republic,2005,0.968850016593933,0.434069991111755,,2.55,,73.6580123901367
Dominican Republic,2007,1.20364999771118,0.368270009756088,0.29815000295639,,90.9518203735352,78.0673522949219
Dominican Republic,2008,0.930040001869202,0.567229986190796,,,,83.2034606933594
Dominican Republic,2009,0.940689980983734,0.662750005722046,,,92.569938659668,80.0585632324219
Dominican Republic,2010,0.961019992828369,0.590179979801178,,2.06,91.4359817504883,81.6480865478516
Dominican Republic,2011,0.913770020008087,0.59485000371933,,,91.1315612792969,75.1587219238281
Dominican Republic,2012,1.1224000453949,0.726230025291443,,,90.6936264038086,74.6909484863281
Dominican Republic,2013,1.89718997478485,1.28462994098663,,,90.6502838134766,76.4977416992188
Dominican Republic,2014,1.90251994132996,1.29075002670288,,,90.9107208251953,75.6736526489258
Ecuador,1999,0.591669976711273,0.613370001316071,0.123860001564026,,96.6993865966797,56.9719505310059
Ecuador,2000,0.440670013427734,0.397709995508194,0.0593900009989738,6.98,96.8432922363281,57.2071189880371
Ecuador,2010,1.22772002220154,1.42706000804901,1.08316004276276,5.19,100.861427307129,79.7041702270508
Ecuador,2011,1.15324997901917,1.71548998355865,1.14700996875763,,107.938873291016,82.2015991210938
Ecuador,2012,1.05880999565125,1.71786999702454,1.11061000823975,,111.85758972168,83.9152526855469
Ecuador,2013,0.995280027389526,2.10492992401123,,,112.880416870117,86.8085098266602
Ecuador,2014,1.86100995540619,0.740360021591187,,,112.560417175293,94.5436782836914
El Salvador,1998,1.34996998310089,0.5450199842453,0.204349994659424,,81.5137023925781,
El Salvador,1999,1.36001002788544,,,,,
El Salvador,2000,1.36102998256683,0.528869986534119,0.170980006456375,6.54,91.1050109863281,
El Salvador,2002,1.68174004554749,0.740440011024475,0.207049995660782,,89.6337966918945,67.8931427001953
El Salvador,2003,1.57769000530243,0.72504997253418,0.212750002741814,,89.5789108276367,72.7725677490234
El Salvador,2005,1.39356005191803,0.794820010662079,0.304659992456436,6.39,91.9570693969727,74.6519927978516
El Salvador,2006,1.45861005783081,0.693830013275146,0.29355001449585,,92.3642807006836,72.4149703979492
El Salvador,2007,1.41717994213104,0.823769986629486,0.300790011882782,,97.2984237670898,71.9772186279297
El Salvador,2008,1.4215099811554,0.824899971485138,,,99.2810974121094,72.7497177124023
El Salvador,2009,1.91067004203796,1.14113998413086,0.415349990129471,,102.67578125,74.9781799316406
El Salvador,2010,1.48772001266479,1.04929995536804,0.426620006561279,3.92,105.430397033691,81.1204681396484
Equatorial Guinea,1998,0.764310002326965,0.672259986400604,0.659210026264191,,,
Eritrea,2001,1.07383000850677,1.27373003959656,0.568530023097992,,34.13671875,24.2820091247559
Eritrea,2002,0.916670024394989,1.24788999557495,0.524670004844666,,33.7249412536621,27.7040100097656
Eritrea,2004,0.726360023021698,0.664250016212463,1.00443994998932,,43.6965713500977,27.5876407623291
Estonia,1998,1.58698999881744,1.8578200340271,1.05040001869202,,89.4345932006836,
Estonia,1999,1.91508996486664,2.27980995178223,1.12149000167847,,93.3647537231445,91.3003463745117
Estonia,2001,1.5406299829483,2.15614008903503,1.02402997016907,,101.407081604004,90.1239776611328
Estonia,2002,1.53217995166779,2.23908996582031,1.07763004302979,,102.941177368164,93.9597625732422
Estonia,2003,1.39262998104095,2.34942007064819,1.01988995075226,,106.300392150879,
Estonia,2004,1.26514005661011,2.27225995063782,0.853739976882935,,102.316070556641,100.281600952148
Estonia,2005,1.22554004192352,2.11803007125854,0.918020009994507,16.58,102.642356872559,104.526992797852
Estonia,2007,1.08831000328064,1.95243000984192,1.02498996257782,,94.7523498535156,
Estonia,2008,1.40780997276306,2.28213000297546,1.09637999534607,,95.4465789794922,103.618011474609
Estonia,2009,1.49520003795624,2.39684009552002,1.31405997276306,,98.7619705200195,98.9395370483398
Estonia,2010,1.35845005512238,2.21762990951538,1.20129001140594,18.87,100.63427734375,97.6673431396484
Estonia,2011,1.22651994228363,1.82784998416901,1.25865995883942,,101.440238952637,97.5099487304688
Estonia,2012,1.26806998252869,1.70882999897003,1.02438998222351,,105.203300476074,100.733787536621
Eswatini,1999,1.68782997131348,1.36968994140625,1.63283002376556,,59.9082794189453,34.1761703491211
Eswatini,2000,1.94774997234344,1.53361999988556,2.0246798992157,0.94,60.8613815307617,32.3829116821289
Eswatini,2001,1.77145004272461,1.8394900560379,1.24339997768402,,58.3887405395508,31.9146003723145
Eswatini,2002,1.91180002689362,1.57836997509003,1.13936996459961,,61.4956283569336,33.0570793151855
Eswatini,2003,2.16058993339539,2.79703998565674,1.73652005195618,,59.6872787475586,30.5265197753906
Eswatini,2004,2.41091990470886,1.79373002052307,1.70543003082275,,62.4169616699219,34.0442314147949
Eswatini,2005,2.95783996582031,2.59127998352051,1.7765599489212,0.02,65.5812225341797,36.7393684387207
Eswatini,2006,3.14334011077881,2.54095005989075,1.71816003322601,,66.3352890014648,41.5440788269043
Eswatini,2008,2.52850008010864,2.52027988433838,1.62048995494843,,,
Eswatini,2009,2.94633007049561,2.44546008110046,1.54066002368927,,72.1845703125,43.7180099487305
Eswatini,2010,3.28555989265442,2.47299003601074,1.15412998199463,1.64,76.6767272949219,46.5709190368652
Eswatini,2011,4.20350980758667,3.1703200340271,1.10889005661011,,76.8321075439453,45.6923904418945
Ethiopia,2009,1.50144994258881,1.07580995559692,1.73025000095367,,51.4522018432617,27.6659202575684
Ethiopia,2010,1.27681994438171,1.12486004829407,1.97564995288849,,57.8392601013184,28.5385799407959
Ethiopia,2011,1.45451998710632,1.40408003330231,2.46186995506287,,52.7101287841797,
Ethiopia,2012,1.3615700006485,1.40855002403259,2.60733008384705,,50.5066184997559,25.7135391235352
Ethiopia,2013,1.08171999454498,1.31841003894806,1.92137002944946,,,
Fiji,2004,2.40955996513367,2.0096800327301,0.979560017585754,,109.279342651367,91.3169708251953
Fiji,2011,1.85336995124817,0.665380001068115,0.540700018405914,,103.739387512207,97.1403274536133
Fiji,2013,1.49681997299194,,0.8748499751091,,102.938583374023,98.2364807128906
Finland,1999,1.24600005149841,2.31660008430481,1.985759973526,,95.9832382202148,
Finland,2000,1.22353005409241,2.21713995933533,1.94547998905182,10.88,96.33154296875,
Finland,2001,1.26459002494812,2.34221005439758,1.92645001411438,,102.291259765625,
Finland,2002,1.30130004882813,2.44335007667542,1.95652997493744,,101.008583068848,
Finland,2003,1.33384001255035,2.53385996818542,1.97788000106812,,102.06867980957,
Finland,2004,1.31936001777649,2.53116011619568,1.98634004592896,,100.337257385254,104.439208984375
Finland,2005,1.25308001041412,2.53117990493774,1.92007994651794,11.7,100.349533081055,103.568161010742
Finland,2006,1.22444999217987,2.50551009178162,1.8795200586319,,96.9081497192383,
Finland,2007,1.15855002403259,2.42053008079529,1.7833000421524,,98.1848068237305,100.037902832031
Finland,2008,1.19081997871399,2.50219988822937,1.81274998188019,,98.6205596923828,
Finland,2009,1.28358995914459,2.75739002227783,2.05893993377686,,97.5085830688477,96.1567916870117
Finland,2010,1.30204999446869,2.77638006210327,2.08303999900818,12.35,98.0308380126953,97.3151779174805
Finland,2011,1.29711997509003,2.72342991828918,2.07575011253357,,97.4240417480469,98.0785217285156
Finland,2012,1.32326996326447,,2.05452990531921,,99.4134368896484,97.1397476196289
Finland,2013,1.33651995658875,1.07797002792358,2.01324009895325,,99.4363327026367,97.8147735595703
France,1999,1.13449001312256,2.82360005378723,0.992519974708557,,97.0174865722656,
France,2000,1.11268997192383,2.75265002250671,0.971509993076324,8.44,97.4397277832031,
France,2001,1.09072005748749,2.69985008239746,0.955730020999908,,,
France,2002,1.09019005298615,2.68824005126953,0.957310020923615,,,
France,2003,1.07641994953156,2.80117011070251,1.15968000888824,,,
France,2004,1.07892000675201,2.71175003051758,1.17613005638123,,,
France,2005,1.11136996746063,2.59173011779785,1.16053998470306,8.71,,95.4814376831055
France,2006,1.09354996681213,2.55529999732971,1.16514003276825,,,103.785049438477
France,2007,1.14122998714447,2.46430993080139,1.19439005851746,,,102.864967346191
France,2008,1.12509000301361,2.47426009178162,1.20859003067017,,,101.249412536621
France,2009,1.15302002429962,2.59688997268677,1.3051700592041,,,100.144477844238
France,2010,1.15930998325348,2.55940008163452,1.28605997562408,10.6,,101.246841430664
France,2011,1.14303004741669,2.44810009002686,1.25701999664307,,,102.217529296875
France,2012,1.16949999332428,2.42470002174377,1.23637998104095,,,102.743873596191
Gabon,1998,1.3085800409317,1.03024995326996,0.33542999625206,,,
Georgia,2008,1.05104005336761,1.07934999465942,0.337989985942841,,101.765960693359,88.1544799804688
Georgia,2011,0.842429995536804,0.783100008964539,0.300909996032715,,,
Georgia,2012,0.681060016155243,0.637220025062561,0.380219995975494,,107.592529296875,103.710678100586
Germany,1998,0.776950001716614,1.9799599647522,1.03552997112274,,,
Germany,2006,0.630680024623871,2.01619005203247,1.07778000831604,,99.9436721801758,
Germany,2007,0.60904997587204,2.04637002944946,1.10157001018524,,104.798789978027,85.9457626342773
Germany,2008,0.595160007476807,2.02977991104126,1.17525005340576,,103.040481567383,83.8812713623047
Germany,2009,0.661260008811951,2.25490999221802,1.29048001766205,,103.270057678223,
Germany,2010,0.662509977817535,2.23805999755859,1.33466994762421,13.14,102.706871032715,
Germany,2011,0.635160028934479,2.14207005500793,1.35233998298645,,102.165321350098,
Germany,2012,0.632759988307953,2.13177990913391,1.32298004627228,,100.101470947266,
Ghana,2001,2.22397994995117,2.11904001235962,0.760070025920868,,67.9945220947266,50.8007888793945
Ghana,2004,2.99180006980896,2.57206988334656,1.47225999832153,,68.7976226806641,53.8861198425293
Ghana,2005,2.92828989028931,2.41336989402771,1.63824999332428,1.66,74.4726333618164,56.789421081543
Ghana,2006,1.94075000286102,1.9595400094986,1.06786000728607,,71.1573791503906,
Ghana,2007,1.88931000232697,1.92221999168396,1.43613994121552,,77.4418487548828,
Ghana,2008,1.99076998233795,1.95552003383636,1.4886200428009,,83.6907577514648,64.0174102783203
Ghana,2009,1.76191997528076,2.02153992652893,1.26945996284485,,85.6731185913086,70.8244171142578
Ghana,2010,1.71019005775452,2.05651998519897,1.43770003318787,1.44,,
Ghana,2011,3.70317006111145,2.22697997093201,1.0686000585556,,92.8977813720703,66.8569183349609
Ghana,2012,2.55829000473022,3.22964000701904,1.46667003631592,,98.1528015136719,66.4318771362305
Ghana,2013,1.51216995716095,2.92351007461548,1.19684994220734,,98.4490280151367,70.0783615112305
Grenada,2003,1.42870998382568,1.40481996536255,0.383520007133484,,100.281578063965,90.1346893310547
Guatemala,2000,1.1316100358963,0.191729992628098,,1.74,56.1075897216797,29.6921901702881
Guatemala,2001,1.43606996536255,0.249699994921684,,,58.817211151123,32.9362487792969
Guatemala,2002,1.29920995235443,0.205899998545647,,,62.5547218322754,36.8220100402832
Guatemala,2004,0.992860019207001,0.239500001072884,,,68.6538696289063,40.4794807434082
Guatemala,2005,1.06494998931885,0.257620006799698,,1.54,72.5124206542969,42.1583709716797
Guatemala,2006,2.00380992889404,0.301539987325668,0.354550004005432,,75.3597793579102,46.1419906616211
Guatemala,2007,1.88390004634857,0.383020013570786,0.331719994544983,,75.8337478637695,48.0766487121582
Guatemala,2008,1.9040299654007,0.408230006694794,0.343820005655289,,78.546760559082,50.2867317199707
Guatemala,2010,1.55720996856689,0.415289998054504,0.317649990320206,0.0,84.213752746582,56.6450881958008
Guatemala,2011,1.64760994911194,0.366239994764328,0.363510012626648,,86.6891021728516,60.0417404174805
Guatemala,2012,1.64309000968933,0.38646999001503,0.379379987716675,,86.0833435058594,59.4546585083008
Guatemala,2013,1.49820005893707,0.406650006771088,0.349519997835159,,86.5017700195313,57.3503494262695
Guinea,2008,0.99481999874115,0.341129988431931,0.839389979839325,,51.4880790710449,
Guinea,2009,1.34100997447968,0.774890005588531,1.10018002986908,,57.5111618041992,34.1958084106445
Guinea,2010,1.43630003929138,0.91772997379303,1.33782005310059,,57.5218811035156,35.5456809997559
Guinea,2011,1.07631003856659,0.65922999382019,1.32729005813599,,,31.1698303222656
Guinea,2012,1.07662999629974,0.567860007286072,0.825150012969971,,60.2166900634766,35.6954116821289
Guinea,2013,1.42123997211456,0.89055997133255,1.22643995285034,,60.5977516174316,35.9904518127441
Guinea-Bissau,2010,0.870970010757446,0.86997002363205,0.0934500023722649,,62.1748199462891,35.2356414794922
Guinea-Bissau,2011,0.936429977416992,0.766139984130859,0.117380000650883,,,
Guinea-Bissau,2012,1.1612800359726,0.751699984073639,0.119529999792576,,,
Guinea-Bissau,2013,1.51760005950928,0.717220008373261,0.091839998960495,,,
Guyana,2002,3.62221002578735,1.97711002826691,0.408870011568069,,,
Guyana,2003,2.6966700553894,,,,79.9940185546875,
Guyana,2004,1.77632999420166,1.46335005760193,0.342689990997314,,,
Guyana,2006,1.46591997146606,1.64648997783661,0.266689985990524,,94.1040267944336,
Guyana,2007,1.27359998226166,1.00673997402191,0.221009999513626,,92.5436630249023,
Guyana,2009,1.09996998310089,1.02278995513916,0.24685999751091,,91.2674789428711,77.0040130615234
Guyana,2010,1.06388998031616,1.22418999671936,0.193800002336502,0.24,83.2266082763672,77.6993789672852
Guyana,2011,1.02401995658875,1.19865000247955,0.138830006122589,,85.4344863891602,
Guyana,2012,0.975950002670288,1.06203997135162,0.16168999671936,,84.0708923339844,
Honduras,2010,3.05496001243591,,0.889750003814697,1.93,97.1898803710938,
Honduras,2013,2.87286996841431,1.48580002784729,1.08624994754791,,94.4795303344727,42.3663101196289
Hungary,1998,0.870549976825714,1.78646004199982,0.864000022411346,,98.4792175292969,
Hungary,1999,0.865260004997253,1.8356499671936,0.915499985218048,,96.0040130615234,
Hungary,2000,0.929960012435913,1.97253000736237,1.02436995506287,9.36,96.4327774047852,
Hungary,2001,0.942130029201508,1.93128001689911,1.0422500371933,,98.0474319458008,
Hungary,2002,0.939059972763062,2.04653000831604,1.09694004058838,,99.4262313842773,
Hungary,2003,0.982720017433167,2.66231989860535,1.20254004001617,,96.1932678222656,
Hungary,2004,1.01568996906281,2.20635008811951,1.0011500120163,,94.6170806884766,
Hungary,2005,1.07523000240326,2.16153001785278,1.01108002662659,12.57,93.7565231323242,
Hungary,2006,1.04007995128632,2.15388989448547,1.02119994163513,,98.5883026123047,
Hungary,2007,0.986450016498566,2.14357995986938,1.02031004428864,,95.7057495117188,
Hungary,2008,0.846029996871948,2.07558989524841,1.00190997123718,,97.7664337158203,
Hungary,2009,0.843349993228912,2.03025007247925,1.10193002223969,,98.1352615356445,
Hungary,2010,0.856299996376038,1.93419003486633,0.965210020542145,15.38,98.6224212646484,
Hungary,2011,0.74752002954483,1.82131004333496,1.08279001712799,,,
Hungary,2012,0.731360018253326,1.7140200138092,0.800920009613037,,98.8773880004883,
Iceland,1999,2.35359001159668,2.19146990776062,1.16563999652863,,89.9858627319336,98.2222213745117
Iceland,2000,2.40725994110107,2.11166000366211,1.17655003070831,10.71,97.5892181396484,94.8807907104492
Iceland,2001,2.34460997581482,2.36317992210388,1.21309995651245,,107.912139892578,90.4706192016602
Iceland,2002,2.68842005729675,2.53993010520935,1.34117996692657,,103.060508728027,90.864372253418
Iceland,2003,2.55590009689331,2.53223991394043,1.3622499704361,,107.995468139648,97.5352096557617
Iceland,2004,2.51055002212524,2.49833011627197,1.33945000171661,,98.5561981201172,107.561256408691
Iceland,2005,2.5862500667572,2.48461008071899,1.4125200510025,14.08,100.152313232422,102.912178039551
Iceland,2006,2.55458998680115,2.47883009910584,1.32571005821228,,99.549072265625,106.960609436035
Iceland,2007,2.42097997665405,2.30028009414673,1.33326995372772,,97.3638687133789,98.0785980224609
Iceland,2008,2.42385005950928,2.31585001945496,1.4293999671936,,96.1977996826172,
Iceland,2009,2.39904999732971,2.3516800403595,1.50065994262695,,99.5984802246094,99.5133285522461
Iceland,2010,2.33558011054993,2.24720001220703,1.54840004444122,17.89,97.5980072021484,96.2654724121094
Iceland,2011,2.37284994125366,2.23744988441467,1.36870002746582,,98.5267028808594,94.5363464355469
India,1999,1.30379998683929,1.64034998416901,0.761330008506775,,68.9270629882813,
India,2000,1.59627997875214,1.70395004749298,0.86259001493454,4.01,71.7548370361328,
India,2001,1.45378005504608,1.61260998249054,,,72.4300994873047,
India,2003,1.28113996982574,1.47960996627808,0.713329970836639,,80.3037033081055,56.6638793945313
India,2004,1.19848001003265,1.37126004695892,0.659359991550446,,,
India,2005,1.11530005931854,1.34403002262115,0.612810015678406,4.38,,
India,2006,1.0936199426651,1.31356000900269,0.626929998397827,,,62.7653999328613
India,2009,0.856670022010803,1.12114000320435,1.1703599691391,,95.9266815185547,
India,2010,0.836759984493256,1.22775995731354,1.19758999347687,4.85,,
India,2011,0.988420009613037,1.3761899471283,1.29123997688293,,92.8821411132813,76.4526596069336
India,2012,1.04105997085571,1.48175001144409,1.23057997226715,,,
Indonesia,2007,1.47289001941681,0.764320015907288,0.388350009918213,,96.5350570678711,78.2491683959961
Indonesia,2008,1.42317998409271,0.733009994029999,0.318580001592636,,96.550422668457,74.997428894043
Indonesia,2009,1.69015002250671,0.898779988288879,0.428849995136261,,98.3274078369141,82.4433212280273
Indonesia,2010,1.24994003772736,0.683960020542145,0.451469987630844,3.73,100.248100280762,85.7443389892578
Indonesia,2011,1.36355996131897,0.768899977207184,0.496870011091232,,97.4712295532227,89.279052734375
Indonesia,2012,1.42299997806549,0.887229979038239,0.585330009460449,,102.535461425781,82.5255737304688
Indonesia,2013,1.42945003509521,0.876500010490417,0.552299976348877,,100.588447570801,81.1165466308594
Indonesia,2014,1.43976998329163,0.883419990539551,0.496199995279312,,102.892890930176,86.3238220214844
Ireland,1998,1.40375995635986,1.612419962883,1.0939199924469,,,92.54736328125
Ireland,1999,1.30904996395111,1.51329004764557,1.12399995326996,,,89.3191528320313
Ireland,2000,1.27602994441986,1.41194999217987,1.25258994102478,16.37,,88.9347686767578
Ireland,2001,1.30768001079559,1.40886998176575,1.16931998729706,,,90.4600296020508
Ireland,2002,1.33550000190735,1.41250002384186,1.13487005233765,,,93.6294937133789
Ireland,2003,1.43518996238708,1.48281002044678,1.04358994960785,,,95.7808837890625
Ireland,2004,1.50322997570038,1.58428001403809,1.05232000350952,,,94.7840881347656
Ireland,2005,1.52339994907379,1.57716000080109,1.05499994754791,20.47,,97.5544128417969
Ireland,2006,1.54021000862122,1.58197999000549,1.08891999721527,,,101.555152893066
Ireland,2007,1.65349996089935,1.61943995952606,1.10118997097015,,,102.328330993652
Ireland,2008,1.95991003513336,1.89989995956421,1.26778995990753,,,101.520553588867
Ireland,2009,2.20223999023438,2.072429895401,1.4626499414444,,,101.804916381836
Ireland,2010,2.15439009666443,2.06100988388062,1.35446000099182,26.8,,103.467887878418
Ireland,2011,2.05503010749817,1.95703995227814,1.25009000301361,,,105.150398254395
Ireland,2012,2.13069009780884,1.93027997016907,1.2353800535202,,,
Israel,1998,2.41096997261047,1.9548100233078,1.21036994457245,,,
Israel,1999,2.28471994400024,1.92281997203827,1.17800998687744,,,
Israel,2000,2.16664004325867,1.83671998977661,1.11925995349884,18.34,,
Israel,2001,2.32313990592957,1.89634001255035,1.13892996311188,,,
Israel,2002,2.36947989463806,1.92866003513336,1.08103001117706,,104.479110717773,98.3270034790039
Israel,2003,2.28296995162964,1.83895003795624,1.17456996440887,,104.53719329834,99.6258316040039
Israel,2004,2.19392991065979,1.75106000900269,0.979330003261566,,108.120109558105,103.953231811523
Israel,2005,2.15549993515015,1.66158998012543,0.95209002494812,18.8,104.12198638916,100.64241027832
Israel,2006,2.14125990867615,1.65699994564056,0.946009993553162,,102.725738525391,97.171630859375
Israel,2007,2.07831001281738,1.51382005214691,0.963440001010895,,103.537353515625,99.9807434082031
Israel,2008,2.08913993835449,1.59964001178741,0.882820010185242,,100.305862426758,95.9301834106445
Israel,2009,2.0904700756073,1.47081005573273,0.948679983615875,,103.428726196289,94.3423461914063
Israel,2010,2.27591991424561,1.41805994510651,0.933200001716614,20.26,101.704200744629,98.188232421875
Israel,2011,2.36980009078979,1.41519999504089,0.902180016040802,,100.97509765625,96.0700225830078
Israel,2012,2.43527007102966,1.48266005516052,0.924639999866486,,105.825393676758,98.1300201416016
Israel,2013,2.33143997192383,1.50706005096436,0.926379978656769,,101.623878479004,101.050819396973
Italy,1998,1.09917998313904,2.08713006973267,0.726979970932007,,,
Italy,1999,1.16738998889923,2.08402991294861,0.836480021476746,,100.085472106934,97.6408233642578
Italy,2000,1.10944998264313,1.9805999994278,0.794969975948334,4.99,100.813980102539,
Italy,2001,1.12374997138977,2.27328991889954,0.763400018215179,,103.701507568359,97.4380722045898
Italy,2002,1.14769005775452,2.0488600730896,0.822369992733002,,102.045288085938,101.592872619629
Italy,2003,1.16797995567322,2.14219999313354,0.747529983520508,,102.35375213623,101.142028808594
Italy,2004,1.13392996788025,2.02225995063782,0.743520021438599,,100.850280761719,102.591270446777
Italy,2005,1.04401004314423,1.97510004043579,0.732209980487823,5.6,99.1708297729492,102.502258300781
Italy,2006,1.13645005226135,2.09706997871399,0.770389974117279,,99.4557876586914,103.62882232666
Italy,2007,1.03262996673584,1.85555005073547,0.727729976177216,,101.480201721191,100.728507995605
Italy,2008,1.11037003993988,1.96243000030518,0.806460022926331,,104.805168151855,98.340217590332
Italy,2009,1.1416300535202,1.95473003387451,0.828369975090027,,102.605331420898,98.5753021240234
Italy,2010,1.08633995056152,1.86734998226166,0.816089987754822,6.84,103.106842041016,99.8224792480469
Italy,2011,1.02381002902985,1.75850999355316,0.801400005817413,,104.21199798584,102.960838317871
Italy,2012,0.97843998670578,1.75346004962921,,,100.66072845459,102.281700134277
Jamaica,2003,1.55078995227814,1.75697994232178,0.629710018634796,,,93.7330474853516
Jamaica,2004,1.27684998512268,1.6400899887085,0.73650997877121,,87.3959808349609,101.046051025391
Jamaica,2005,1.58010005950928,1.75295996665955,1.01895999908447,7.7,,
Jamaica,2007,2.0254499912262,1.93070995807648,1.0978000164032,,,
Jamaica,2008,1.8714200258255,2.63950991630554,0.972779989242554,,,
Jamaica,2009,2.05832004547119,2.29667997360229,1.25672996044159,,,100.064231872559
Jamaica,2010,2.31384992599487,2.32982993125916,1.39174997806549,8.37,,100.656196594238
Jamaica,2011,2.22273993492126,2.49360990524292,1.24354004859924,,,96.241828918457
Jamaica,2012,2.27938008308411,2.39638996124268,1.07458996772766,,,
Jamaica,2013,2.27152991294861,2.48791003227234,1.10230994224548,,,91.2843017578125
Jamaica,2014,2.19440007209778,1.89515995979309,1.05397999286652,,,86.2997436523438
Japan,1998,1.23957002162933,1.44401001930237,0.412569999694824,,103.066703796387,
Japan,1999,1.264279961586,1.45807003974915,0.464489996433258,,102.688331604004,
Japan,2000,1.2676500082016,1.44605994224548,0.5485799908638,16.15,102.380317687988,
Japan,2001,1.25735998153687,1.42078995704651,0.53795999288559,,102.65641784668,
Japan,2002,1.27553999423981,1.42757999897003,0.533599972724915,,99.4434967041016,
Japan,2003,1.28813004493713,1.41884005069733,0.61176997423172,,99.0545425415039,
Japan,2004,1.26930999755859,1.37689995765686,0.645470023155212,,100.945167541504,
Japan,2005,1.24396002292633,1.33685994148254,0.601050019264221,17.88,101.100616455078,
Japan,2006,1.23605000972748,1.31825995445251,0.606869995594025,,100.910636901855,
Japan,2007,1.22800004482269,1.30303001403809,0.636380016803741,,104.324272155762,
Japan,2008,1.2108199596405,1.28894996643066,0.648980021476746,,,
Japan,2010,1.32003998756409,1.39112997055054,0.759519994258881,18.91,100.594177246094,
Japan,2011,1.28881001472473,1.44493997097015,0.735580027103424,,102.115898132324,
Japan,2012,1.28892004489899,1.46853005886078,0.775150001049042,,102.055702209473,
Japan,2013,1.27534997463226,1.46505999565125,0.763610005378723,,,
Japan,2014,1.24485003948212,1.4225800037384,0.781289994716644,,,
Jordan,1998,2.019779920578,1.93157994747162,,,,
Jordan,1999,2.06055998802185,1.95797002315521,0.922599971294403,,97.9565811157227,
Jordan,2001,2.18221998214722,2.07357001304626,,,,
Jordan,2002,2.18519997596741,2.04801988601685,,,97.870491027832,88.5965423583984
Jordan,2003,2.40149998664856,2.22678995132446,,,101.130561828613,90.2495498657227
Jordan,2004,2.19979000091553,2.04733991622925,,,101.928131103516,89.3543167114258
Jordan,2005,2.29625010490417,2.20318007469177,,3.98,105.478691101074,
Jordan,2006,1.86853003501892,1.90898001194,,,102.628189086914,85.9206619262695
Jordan,2007,1.79319000244141,1.91298997402191,,,105.339477539063,88.7983932495117
Jordan,2008,1.74129998683929,1.7901200056076,,,103.067848205566,90.7062530517578
Jordan,2009,1.7024199962616,1.76929998397827,,,,
Jordan,2011,1.65349996089935,1.75314998626709,,,85.9795684814453,89.3578567504883
Kenya,2000,3.53149008750916,0.900499999523163,0.607469975948334,2.26,,
Kenya,2001,3.44050002098084,1.01010000705719,0.681330025196075,,,
Kenya,2003,4.08832979202271,1.3541100025177,0.788929998874664,,,
Kenya,2004,4.22208976745605,1.59113001823425,0.877470016479492,,88.9904937744141,
Kenya,2006,3.81456995010376,1.52823996543884,1.08689999580383,,,
Kiribati,1999,4.57568979263306,,,,106.547340393066,
Kiribati,2000,4.34638977050781,,,,99.0241622924805,
Kiribati,2001,4.11605978012085,,,,117.219146728516,
Kuwait,2001,1.23675000667572,,,,94.0304412841797,89.8934097290039
